complaint_id,timestamp,city,complaint_type,phone_hash,bank_ref,description,lat,lon,withdrawal_flag,withdrawal_atm_id,withdrawal_time
CMP-2019-1319,2019-12-24 18:23:02,Hyderabad,Debit Card Fraud,d7911c76eb33b252,KOTAK128622,Card cloned at compromised POS terminal; cash withdrawn from ATM.,17.27619,78.60636,yes,ATM-0193,2019-12-24 20:12:52
CMP-2024-1320,2024-03-15 18:20:38,Patna,Debit Card Fraud,13e10b7921c97419,HDFC568516,Card cloned at compromised POS terminal; cash withdrawn from ATM.,25.57566,85.04719,no,,
CMP-2022-1321,2022-07-17 03:58:51,Mumbai,UPI Fraud,8a8e6626e74e10ea,CNRB706395,Unauthorized UPI transaction initiated from victim's account via social engineering.,19.14336,72.76421,no,,
CMP-2019-1322,2019-09-21 16:55:19,Ahmedabad,Investment Scam,03b0cb3d8452b7e0,KOTAK535293,Victim lured into fake crypto/stock investment platform and lost deposits.,22.92979,72.71695,no,,
CMP-2021-1323,2021-02-27 10:47:53,Hyderabad,SIM Swap,8b79a54e440d849b,BOB116929,SIM swapped without consent; OTPs intercepted and account emptied.,17.23718,78.57772,yes,ATM-0052,2021-02-28 12:20:07
CMP-2024-1324,2024-09-03 02:21:36,Patna,UPI Fraud,1599c79b1ffc8500,PNB340500,Unauthorized UPI transaction initiated from victim's account via social engineering.,25.74401,85.01294,no,,
CMP-2021-1325,2021-05-03 19:15:34,Ahmedabad,Phishing,efeb25f373eca45f,KOTAK147573,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,22.91472,72.4961,no,,
CMP-2019-1326,2019-10-08 08:02:00,Delhi,Credit Card Fraud,96834c4b18c9ebd9,BOB899316,Card details skimmed online; multiple unauthorized international charges.,28.5658,77.13136,yes,ATM-0379,2019-10-10 07:37:19
CMP-2021-1327,2021-03-25 09:41:06,Pune,Credit Card Fraud,95cb294e69ac6afb,SBIN283120,Card details skimmed online; multiple unauthorized international charges.,18.65129,73.99629,no,,
CMP-2023-1328,2023-11-11 09:50:59,Delhi,KYC Fraud,8d69843262679e7e,SBIN131436,Fraudster posing as bank official updated KYC and drained the account.,28.70337,77.04432,no,,
CMP-2024-1329,2024-06-14 13:50:56,Hyderabad,Investment Scam,77d6f90350e0d779,HDFC921316,Victim lured into fake crypto/stock investment platform and lost deposits.,17.24275,78.34525,no,,
CMP-2023-1330,2023-05-30 06:39:17,Delhi,Loan Fraud,6231735c8752590f,CNRB495351,Fraudulent loan approved in victim's name; money diverted to mule account.,28.78285,77.16926,yes,ATM-0052,2023-05-30 07:43:49
CMP-2024-1331,2024-05-19 17:46:13,Mumbai,Loan Fraud,d0309a8fd1aca389,ICICI598796,Fraudulent loan approved in victim's name; money diverted to mule account.,19.06533,72.85222,no,,
CMP-2021-1332,2021-08-22 22:49:33,Patna,Investment Scam,1761e81afd843ab3,HDFC426558,Victim lured into fake crypto/stock investment platform and lost deposits.,25.58697,85.25746,yes,ATM-0166,2021-08-24 22:05:05
CMP-2021-1333,2021-03-11 23:48:07,Lucknow,UPI Fraud,e77748fdaf1c1741,BOB885088,Unauthorized UPI transaction initiated from victim's account via social engineering.,26.94603,80.96757,yes,ATM-0264,2021-03-12 09:08:53
CMP-2024-1334,2024-08-26 13:19:53,Bengaluru,UPI Fraud,0deed4b47cc0e4be,ICICI852110,Unauthorized UPI transaction initiated from victim's account via social engineering.,12.94275,77.71068,yes,ATM-0116,2024-08-27 07:22:47
CMP-2023-1335,2023-05-19 11:54:42,Hyderabad,KYC Fraud,15977c366bf9644b,BOB800822,Fraudster posing as bank official updated KYC and drained the account.,17.41224,78.49177,no,,
CMP-2020-1336,2020-08-07 09:30:48,Indore,Credit Card Fraud,cce06e1045221a15,YESB492975,Card details skimmed online; multiple unauthorized international charges.,22.76796,75.88151,no,,
CMP-2019-1337,2019-03-16 23:42:13,Indore,Loan Fraud,e7d5b92cec9015c3,HDFC932773,Fraudulent loan approved in victim's name; money diverted to mule account.,22.62897,75.76235,yes,ATM-0018,2019-03-19 11:51:04
CMP-2020-1338,2020-06-05 02:01:02,Pune,KYC Fraud,33ac0dbdc9520ecc,UNION604130,Fraudster posing as bank official updated KYC and drained the account.,18.51555,73.80987,no,,
CMP-2023-1339,2023-11-26 00:34:30,Lucknow,Loan Fraud,2719528db84f345c,AXIS575207,Fraudulent loan approved in victim's name; money diverted to mule account.,26.88309,80.95996,yes,ATM-0144,2023-11-27 23:46:06
CMP-2022-1340,2022-02-01 05:59:23,Kolkata,KYC Fraud,f8ec783c270897a5,PNB457546,Fraudster posing as bank official updated KYC and drained the account.,22.6647,88.36011,no,,
CMP-2022-1341,2022-12-24 04:14:11,Surat,KYC Fraud,82d2f01641193e68,CNRB375632,Fraudster posing as bank official updated KYC and drained the account.,21.03914,72.79073,no,,
CMP-2024-1342,2024-10-14 18:36:02,Delhi,UPI Fraud,56574cbcd8c1f26b,BOB970399,Unauthorized UPI transaction initiated from victim's account via social engineering.,28.58744,77.11764,yes,ATM-0178,2024-10-15 16:42:24
CMP-2021-1343,2021-08-13 15:15:12,Mumbai,SIM Swap,1b168931039060aa,YESB959860,SIM swapped without consent; OTPs intercepted and account emptied.,19.20837,73.02726,yes,ATM-0349,2021-08-14 07:13:37
CMP-2019-1344,2019-02-06 15:09:51,Coimbatore,KYC Fraud,d811c6194a29ab8d,UNION917823,Fraudster posing as bank official updated KYC and drained the account.,10.91233,77.06378,no,,
CMP-2023-1345,2023-10-20 08:52:16,Kolkata,SIM Swap,9c0437dcc1862cd6,CNRB274853,SIM swapped without consent; OTPs intercepted and account emptied.,22.53494,88.24394,yes,ATM-0325,2023-10-22 22:42:54
CMP-2020-1346,2020-05-10 17:31:26,Indore,Credit Card Fraud,f2ddd1009b83bc00,UNION544612,Card details skimmed online; multiple unauthorized international charges.,22.82709,75.79123,no,,
CMP-2024-1347,2024-09-10 00:54:38,Hyderabad,Loan Fraud,d477c95d23d68680,YESB599694,Fraudulent loan approved in victim's name; money diverted to mule account.,17.3754,78.37754,no,,
CMP-2019-1348,2019-01-01 18:35:39,Hyderabad,SIM Swap,6b10d796b8a8db6b,PNB318895,SIM swapped without consent; OTPs intercepted and account emptied.,17.51192,78.52064,no,,
CMP-2019-1349,2019-05-10 18:08:29,Pune,Credit Card Fraud,bc32d0eebefba253,BOB962392,Card details skimmed online; multiple unauthorized international charges.,18.41848,73.99833,no,,
CMP-2024-1350,2024-11-13 13:22:48,Pune,Credit Card Fraud,37261c718d3838f4,YESB509992,Card details skimmed online; multiple unauthorized international charges.,18.54782,73.78127,yes,ATM-0116,2024-11-16 10:44:30
CMP-2020-1351,2020-08-28 04:38:25,Indore,Loan Fraud,3f90cc0ab9669f9f,UNION804975,Fraudulent loan approved in victim's name; money diverted to mule account.,22.61515,75.84071,no,,
CMP-2023-1352,2023-07-25 10:34:49,Chennai,UPI Fraud,493a0936f81908c2,PNB649706,Unauthorized UPI transaction initiated from victim's account via social engineering.,12.96348,80.30926,no,,
CMP-2022-1353,2022-12-17 23:36:02,Hyderabad,UPI Fraud,ba0d6ac7f4cfbd82,UNION576438,Unauthorized UPI transaction initiated from victim's account via social engineering.,17.2811,78.60077,no,,
CMP-2023-1354,2023-04-27 12:50:18,Indore,Lottery Scam,5727e8f1bb424761,YESB978683,Victim paid processing fee for fake lottery winnings and lost money.,22.83694,75.74155,no,,
CMP-2022-1355,2022-07-05 16:30:48,Indore,OTP Scam,313f69104dd46019,PNB335545,Victim shared OTP with caller impersonating bank support; funds transferred.,22.72645,75.73427,no,,
CMP-2024-1356,2024-10-03 18:40:32,Patna,KYC Fraud,8068ee2c6d8d685a,BOB977353,Fraudster posing as bank official updated KYC and drained the account.,25.65458,85.11734,yes,ATM-0054,2024-10-06 08:58:03
CMP-2020-1357,2020-09-05 22:13:27,Coimbatore,Lottery Scam,bd839d48ba91cff5,CNRB444802,Victim paid processing fee for fake lottery winnings and lost money.,10.99269,77.05669,no,,
CMP-2019-1358,2019-07-02 01:22:52,Mumbai,OTP Scam,224263ecb5abbcd3,UNION619020,Victim shared OTP with caller impersonating bank support; funds transferred.,18.99242,72.85783,yes,ATM-0363,2019-07-03 12:30:26
CMP-2022-1359,2022-08-22 03:35:25,Lucknow,Loan Fraud,f1b367ca121ef11c,CNRB799984,Fraudulent loan approved in victim's name; money diverted to mule account.,26.81148,80.9767,no,,
CMP-2023-1360,2023-10-05 18:39:38,Mumbai,Investment Scam,a36584e4c8b057f0,ICICI901144,Victim lured into fake crypto/stock investment platform and lost deposits.,18.99758,72.90174,no,,
CMP-2022-1361,2022-08-15 22:31:22,Patna,Loan Fraud,11b591f204ca235b,HDFC464175,Fraudulent loan approved in victim's name; money diverted to mule account.,25.63823,85.11967,no,,
CMP-2024-1362,2024-03-06 17:37:04,Chennai,Loan Fraud,dd84de85dd648b62,YESB801569,Fraudulent loan approved in victim's name; money diverted to mule account.,13.20512,80.18551,yes,ATM-0323,2024-03-09 13:43:35
CMP-2019-1363,2019-08-05 11:31:12,Indore,Loan Fraud,d2520dc24d0f7a47,HDFC864472,Fraudulent loan approved in victim's name; money diverted to mule account.,22.70659,75.97498,yes,ATM-0350,2019-08-06 12:17:29
CMP-2024-1364,2024-11-03 02:42:27,Bengaluru,Lottery Scam,5d29de2546a7d5b9,HDFC440275,Victim paid processing fee for fake lottery winnings and lost money.,12.95906,77.74189,yes,ATM-0083,2024-11-03 17:46:59
CMP-2023-1365,2023-08-16 20:12:55,Jaipur,KYC Fraud,f6b4e05eb415504c,YESB889912,Fraudster posing as bank official updated KYC and drained the account.,26.86696,75.88194,no,,
CMP-2024-1366,2024-02-20 21:53:31,Kolkata,KYC Fraud,c4553720f2115407,CNRB875798,Fraudster posing as bank official updated KYC and drained the account.,22.66415,88.50367,yes,ATM-0157,2024-02-21 05:11:08
CMP-2023-1367,2023-05-01 18:31:40,Surat,Loan Fraud,d8da698d8886b22a,UNION621344,Fraudulent loan approved in victim's name; money diverted to mule account.,21.21204,72.90807,yes,ATM-0363,2023-05-03 05:28:47
CMP-2021-1368,2021-01-08 08:52:25,Ahmedabad,KYC Fraud,f51a01929df2a963,SBIN276730,Fraudster posing as bank official updated KYC and drained the account.,22.96933,72.45484,no,,
CMP-2024-1369,2024-06-14 05:56:01,Coimbatore,SIM Swap,38d28985a9656f54,CNRB664400,SIM swapped without consent; OTPs intercepted and account emptied.,10.92017,76.99134,yes,ATM-0048,2024-06-14 12:27:10
CMP-2022-1370,2022-08-03 03:37:19,Indore,Loan Fraud,6b9ea2742e28a342,SBIN850663,Fraudulent loan approved in victim's name; money diverted to mule account.,22.67165,75.81384,yes,ATM-0198,2022-08-03 11:04:59
CMP-2024-1371,2024-09-25 18:14:44,Patna,Lottery Scam,2275f3807d6eab66,UNION186205,Victim paid processing fee for fake lottery winnings and lost money.,25.54125,85.05505,no,,
CMP-2020-1372,2020-06-22 18:35:40,Delhi,Lottery Scam,37425b71206d691b,BOB335372,Victim paid processing fee for fake lottery winnings and lost money.,28.80407,77.24748,yes,ATM-0116,2020-06-24 02:18:00
CMP-2023-1373,2023-11-14 01:14:51,Delhi,Phishing,15c55d2b7ffdc031,AXIS121783,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,28.81136,77.09748,yes,ATM-0285,2023-11-15 16:56:09
CMP-2022-1374,2022-05-29 16:13:06,Pune,Credit Card Fraud,b4fa97b43ed47a7d,UNION519028,Card details skimmed online; multiple unauthorized international charges.,18.55858,73.97328,no,,
CMP-2023-1375,2023-06-25 05:21:05,Coimbatore,KYC Fraud,7dfa952bee6e0795,PNB552266,Fraudster posing as bank official updated KYC and drained the account.,10.97787,77.07582,no,,
CMP-2020-1376,2020-12-02 11:00:57,Kolkata,UPI Fraud,327bee0e9290ff9b,SBIN437287,Unauthorized UPI transaction initiated from victim's account via social engineering.,22.68058,88.50978,yes,ATM-0276,2020-12-04 04:42:03
CMP-2019-1377,2019-07-31 16:44:24,Indore,SIM Swap,d99ba6d1eeea8740,BOB661365,SIM swapped without consent; OTPs intercepted and account emptied.,22.66365,75.94988,no,,
CMP-2023-1378,2023-04-27 18:04:00,Coimbatore,SIM Swap,a51bbedfe2c9aaac,AXIS587888,SIM swapped without consent; OTPs intercepted and account emptied.,10.94754,77.05678,no,,
CMP-2021-1379,2021-08-17 09:00:22,Lucknow,Loan Fraud,418151dc9439be5f,SBIN123189,Fraudulent loan approved in victim's name; money diverted to mule account.,26.86469,80.9639,yes,ATM-0178,2021-08-18 19:19:23
CMP-2023-1380,2023-03-28 12:33:11,Mumbai,KYC Fraud,e4522b48f9f2c540,PNB697429,Fraudster posing as bank official updated KYC and drained the account.,19.0016,72.99666,yes,ATM-0307,2023-03-29 23:53:29
CMP-2023-1381,2023-03-23 22:35:23,Delhi,Loan Fraud,408efbe84a00a8e3,BOB424875,Fraudulent loan approved in victim's name; money diverted to mule account.,28.71562,77.1549,yes,ATM-0292,2023-03-26 08:04:32
CMP-2022-1382,2022-01-17 22:18:07,Pune,Credit Card Fraud,0d37a87104ae7ea4,CNRB814417,Card details skimmed online; multiple unauthorized international charges.,18.54646,73.96552,no,,
CMP-2019-1383,2019-04-27 01:25:22,Madurai,KYC Fraud,ba50ca9463c8a5e1,ICICI912248,Fraudster posing as bank official updated KYC and drained the account.,10.06841,78.15396,no,,
CMP-2023-1384,2023-05-20 06:19:11,Coimbatore,Debit Card Fraud,05e5c4da1510dc11,UNION911319,Card cloned at compromised POS terminal; cash withdrawn from ATM.,11.09445,76.8596,yes,ATM-0333,2023-05-23 01:11:43
CMP-2023-1385,2023-05-16 12:13:54,Kolkata,UPI Fraud,3d78c83b18208f4d,YESB701885,Unauthorized UPI transaction initiated from victim's account via social engineering.,22.63288,88.41951,no,,
CMP-2021-1386,2021-04-15 09:47:26,Ahmedabad,Credit Card Fraud,731548b2548fe660,SBIN200519,Card details skimmed online; multiple unauthorized international charges.,22.96586,72.47462,yes,ATM-0130,2021-04-16 21:46:03
CMP-2020-1387,2020-02-09 09:14:18,Pune,Debit Card Fraud,54f959e6844a65b5,KOTAK778664,Card cloned at compromised POS terminal; cash withdrawn from ATM.,18.5603,73.80862,no,,
CMP-2022-1388,2022-02-21 19:02:12,Chennai,Investment Scam,522d7e6912742a4c,CNRB162019,Victim lured into fake crypto/stock investment platform and lost deposits.,13.13751,80.14935,yes,ATM-0271,2022-02-21 19:56:32
CMP-2020-1389,2020-12-17 03:35:18,Hyderabad,Phishing,1c8ae26af27b8822,UNION690730,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,17.34745,78.35752,yes,ATM-0326,2020-12-19 00:17:28
CMP-2020-1390,2020-02-03 07:04:19,Bengaluru,KYC Fraud,d036e36ad01e16d4,SBIN728850,Fraudster posing as bank official updated KYC and drained the account.,12.93385,77.49768,yes,ATM-0091,2020-02-04 19:35:59
CMP-2023-1391,2023-11-20 06:23:01,Ahmedabad,Phishing,8c49b578df538d09,HDFC663703,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,23.13897,72.65949,yes,ATM-0160,2023-11-23 01:42:21
CMP-2019-1392,2019-08-25 03:14:11,Surat,Credit Card Fraud,8bb408655bafb1f6,CNRB275516,Card details skimmed online; multiple unauthorized international charges.,21.29027,72.8304,no,,
CMP-2024-1393,2024-12-25 04:13:36,Indore,KYC Fraud,b1371d1465484559,CNRB972174,Fraudster posing as bank official updated KYC and drained the account.,22.68625,75.84208,yes,ATM-0284,2024-12-25 08:56:24
CMP-2020-1394,2020-06-23 11:20:47,Delhi,Debit Card Fraud,5cb126eea93ce17f,BOB297488,Card cloned at compromised POS terminal; cash withdrawn from ATM.,28.79232,76.96498,yes,ATM-0246,2020-06-25 21:43:55
CMP-2024-1395,2024-06-16 01:59:07,Coimbatore,Investment Scam,33698296d9f34059,CNRB195371,Victim lured into fake crypto/stock investment platform and lost deposits.,11.06585,76.90197,no,,
CMP-2022-1396,2022-06-14 00:21:50,Jaipur,SIM Swap,d2bd302450d13c9f,CNRB774442,SIM swapped without consent; OTPs intercepted and account emptied.,26.82268,75.73339,yes,ATM-0102,2022-06-14 21:27:25
CMP-2022-1397,2022-10-04 07:25:27,Pune,Loan Fraud,71e9374d5ec1e958,ICICI614290,Fraudulent loan approved in victim's name; money diverted to mule account.,18.37755,73.738,no,,
CMP-2022-1398,2022-08-28 18:31:53,Hyderabad,OTP Scam,46823c75900c0d80,PNB908287,Victim shared OTP with caller impersonating bank support; funds transferred.,17.44022,78.35323,no,,
CMP-2020-1399,2020-02-17 01:56:27,Mumbai,Lottery Scam,f497f200fcb2eaec,UNION669153,Victim paid processing fee for fake lottery winnings and lost money.,18.97801,72.8218,yes,ATM-0015,2020-02-17 05:20:23
CMP-2020-1400,2020-10-25 18:06:30,Bengaluru,KYC Fraud,f416d31fa197c92f,HDFC963760,Fraudster posing as bank official updated KYC and drained the account.,13.06922,77.70671,no,,
CMP-2022-1401,2022-02-22 01:11:51,Delhi,SIM Swap,42233268c0632f13,HDFC324912,SIM swapped without consent; OTPs intercepted and account emptied.,28.5837,77.23749,no,,
CMP-2023-1402,2023-04-10 21:23:52,Mumbai,Debit Card Fraud,e919a857c1f97b8c,AXIS698889,Card cloned at compromised POS terminal; cash withdrawn from ATM.,19.11813,72.73238,no,,
CMP-2020-1403,2020-03-27 09:52:23,Coimbatore,UPI Fraud,fc2fc0fbb877dc88,HDFC352064,Unauthorized UPI transaction initiated from victim's account via social engineering.,11.06468,77.08037,yes,ATM-0091,2020-03-30 08:56:35
CMP-2023-1404,2023-12-17 00:28:23,Kolkata,Loan Fraud,8d8f5d8f557cf837,SBIN248551,Fraudulent loan approved in victim's name; money diverted to mule account.,22.60223,88.40043,yes,ATM-0217,2023-12-19 01:27:41
CMP-2023-1405,2023-04-05 23:42:25,Indore,Lottery Scam,8214be2157eea50f,PNB529080,Victim paid processing fee for fake lottery winnings and lost money.,22.77668,75.83247,yes,ATM-0143,2023-04-08 12:22:35
CMP-2020-1406,2020-02-20 04:29:05,Madurai,OTP Scam,c04e7a3b5067bf04,UNION110936,Victim shared OTP with caller impersonating bank support; funds transferred.,9.96316,78.08844,no,,
CMP-2021-1407,2021-09-11 00:57:26,Surat,Debit Card Fraud,42e00a247037bb11,ICICI220878,Card cloned at compromised POS terminal; cash withdrawn from ATM.,21.06788,72.91846,yes,ATM-0275,2021-09-12 00:31:43
CMP-2024-1408,2024-08-29 05:10:05,Hyderabad,Loan Fraud,7439eae10ac3e8f1,CNRB400353,Fraudulent loan approved in victim's name; money diverted to mule account.,17.32041,78.50773,yes,ATM-0062,2024-08-30 09:36:05
CMP-2024-1409,2024-04-24 08:22:16,Bengaluru,UPI Fraud,81e9dfd12b9a276e,BOB310541,Unauthorized UPI transaction initiated from victim's account via social engineering.,12.85973,77.74327,no,,
CMP-2019-1410,2019-08-28 13:44:21,Bengaluru,Phishing,bb482a430afd862d,YESB293439,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,12.84668,77.65269,yes,ATM-0224,2019-08-30 10:02:32
CMP-2021-1411,2021-08-17 21:30:02,Delhi,OTP Scam,682a5652a789d8c5,HDFC795076,Victim shared OTP with caller impersonating bank support; funds transferred.,28.83418,77.18254,yes,ATM-0108,2021-08-20 01:41:38
CMP-2019-1412,2019-04-06 20:57:54,Chennai,Credit Card Fraud,6ce4234ab8210284,PNB284055,Card details skimmed online; multiple unauthorized international charges.,13.03774,80.18089,no,,
CMP-2021-1413,2021-05-07 08:44:35,Delhi,Lottery Scam,18ee856e506f87bf,ICICI336176,Victim paid processing fee for fake lottery winnings and lost money.,28.60929,77.0108,no,,
CMP-2021-1414,2021-08-19 13:37:25,Patna,OTP Scam,25ecf1bc9d41f997,AXIS730886,Victim shared OTP with caller impersonating bank support; funds transferred.,25.60267,85.15466,yes,ATM-0163,2021-08-19 17:42:25
CMP-2023-1415,2023-02-09 07:34:06,Pune,SIM Swap,11fdd5a40904fe9d,HDFC748634,SIM swapped without consent; OTPs intercepted and account emptied.,18.58654,73.92392,yes,ATM-0020,2023-02-09 17:53:58
CMP-2019-1416,2019-08-16 09:49:47,Bengaluru,Phishing,650b7a3d51c00a90,HDFC690045,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,12.83913,77.56086,no,,
CMP-2024-1417,2024-02-21 16:38:47,Madurai,Phishing,062b387f30b7960e,CNRB177514,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,9.78114,78.217,no,,
CMP-2022-1418,2022-06-06 03:19:42,Pune,Lottery Scam,8f0c687e6ac1104b,UNION505554,Victim paid processing fee for fake lottery winnings and lost money.,18.5053,73.93112,no,,
